planet_name,host_star_name,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_rad_jup_rad,planet_mass_earth_mass,planet_mass_jup_mass,Eccentricity,planet_equil_temp_k,spectral_type,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,distance_parsec,stellar_surf_grav,declination_deg,discovery_method
TOI-2109 b,TOI-2109,0.67247414,0.01791,15.098,1.347,1595.4986,5.02,,3646.0,F,6540.0,1.7,1.45,262.041,4.14,16.5799153,Transit
TOI-2134 b,TOI-2134,9.2292005,0.078,2.69,0.24,9.13,0.02873,0.06,666.0,K5 V,4580.0,0.71,0.74,22.6202,4.8,39.0729269,Transit
TOI-2134 c,TOI-2134,95.5,0.371,7.27,0.649,41.89,0.1318,0.67,306.0,K5 V,4580.0,0.71,0.74,22.6202,4.8,39.0729269,Transit
TOI-2136 b,TOI-2136,7.851921,0.054766666666666665,2.16,0.19233333333333333,8.69,0.02734333333333333,0.023333333333333334,392.0,M4.5 V,3360.3333333333335,0.34,0.33666666666666667,33.3631,4.903333333333333,36.5631318,Transit
TOI-2141 b,TOI-2141,18.26157,0.133,3.05,0.278,24.0,0.075,0.21,722.0,,5659.0,0.98,0.94,77.682,4.42,18.3403449,Transit
TOI-2145 b,TOI-2145,10.26075,0.1108,11.982,1.069,1671.77742,5.26,0.208,1484.0,,6177.0,2.75,1.72,224.731,3.79,40.6950428,Transit
TOI-2152 A b,TOI-2152,3.3773512,0.05064,14.359,1.281,899.45439,2.83,0.057,1802.0,F4 V,6630.0,1.61,1.52,303.006,4.21,77.7901231,Transit
TOI-2154 b,TOI-2154,3.8240801,0.0513,16.287,1.453,292.40213,0.92,0.117,1580.0,,6280.0,1.4,1.23,296.46,4.24,84.3642652,Transit
TOI-2158 b,TOI-2158,8.60077,0.075,10.761,0.96,260.61929,0.82,0.07,1188.0,,5673.0,1.41,1.12,198.473,4.19,20.5268868,Transit
TOI-216.01,TOI-216,34.52960933333333,0.2069,10.695,0.954,188.99195500000002,0.594635,0.016800000000000002,497.0,,5026.0,0.8099999999999999,0.8366666666666666,177.94500000000002,4.66,-63.2603301,Transit
TOI-216.02,TOI-216,17.15091,0.1293,7.845000000000001,0.7,24.37594,0.076695,0.14600000000000002,628.0,,5026.0,0.8099999999999999,0.8366666666666666,177.94500000000002,4.66,-63.2603301,Transit
TOI-2180 b,TOI-2180,260.37274666666667,0.828,11.321,1.01,875.61726,2.755,0.3683,348.0,G5,5695.0,1.64,1.11,116.685,4.06,56.6506789,Transit
TOI-2184 b,TOI-2184,6.90683,,11.4,1.017,206.58846,0.65,0.08,,,5966.0,2.9,1.53,788.317,3.7,-66.9476563,Transit
TOI-2193 A b,TOI-2193 A,2.1225735,0.03319,19.84,1.77,298.7587,0.94,0.0,1763.0,,5966.0,1.25,1.08,337.064,4.28,-72.8046404,Transit
TOI-2194 b,TOI-2194,15.337597,,1.989,0.177,,,,591.0,,4756.0,0.69,0.74,19.5711,4.7,-31.3351812,Transit
TOI-2196 b,TOI-2196,1.1947268,0.02234,3.51,0.313,26.0,0.08181,0.0,1860.0,G V,5634.0,1.04,1.03,259.947,4.42,-70.4850723,Transit
TOI-220 b,TOI-220,10.695264,0.08911,3.03,0.27,13.8,0.04342,0.032,805.0,K0 V,5298.0,0.86,0.82,90.7402,4.37,-61.9972098,Transit
TOI-2202 b,TOI-2202,11.9101,0.09564,11.321,1.01,310.83618,0.978,0.042,,K8 V,5144.0,0.79,0.82,235.933,4.55,-73.9575458,Transit
TOI-2202 c,TOI-2202,24.6744,0.15544,,,117.27868,0.369,0.0622,,K8 V,5144.0,0.79,0.82,235.933,4.55,-73.9575458,Transit Timing Variations
TOI-2207 b,TOI-2207,8.001968,0.0854,11.153,0.995,203.41018,0.64,0.174,1259.0,,6101.0,1.56,1.3,373.345,4.16,-44.8876181,Transit
TOI-2236 b,TOI-2236,3.5315902,0.05009,14.37,1.282,502.16888,1.58,0.0,1688.0,,6248.0,1.57,1.34,355.59,4.17,-86.979965,Transit
TOI-2257 b,TOI-2257,35.189346,0.145,2.194,0.196,,,0.496,256.0,M3,3430.0,0.31,0.33,57.7911,4.97,77.6617157,Transit
TOI-2260 b,TOI-2260,0.3524728,0.0097,1.62,0.145,,,,2609.0,G V,5534.0,0.94,0.99,101.251,4.62,49.0467891,Transit
TOI-2266 b,TOI-2266,2.326318,0.02,1.54,0.137,,,,550.0,M5.0+0.5-0.5,3200.0,0.24,0.23,51.6004,,31.5770413,Transit
TOI-2285 b,TOI-2285,27.26955,0.1363,1.74,0.155,19.5,0.06135,0.3,284.0,,3491.0,0.46,0.45,42.409,,58.7060934,Transit
TOI-2337 b,TOI-2337,2.99432,,10.088,0.9,508.52545,1.6,0.019,,,4780.0,3.22,1.32,536.046,3.5,60.8539035,Transit
TOI-2338 b,TOI-2338,22.65398,0.158,11.209,1.0,1900.61387,5.98,0.676,799.0,,5581.0,1.05,0.99,313.996,4.4,-34.6682491,Transit
TOI-2364 b,TOI-2364,4.0197517,0.04871,8.608,0.768,71.51139,0.225,0.0,1091.0,,5306.0,0.89,0.95,219.614,4.52,-5.0120298,Transit
TOI-237 b,TOI-237,5.4361225,0.0341,1.44,0.128,,,0.0,388.0,M4.5 V,3212.0,0.21,0.18,38.0749,5.04,-29.416487,Transit
TOI-2373 b,TOI-2373,13.33668,0.112,10.424,0.93,2955.80419,9.3,0.112,860.0,,5651.0,1.1,1.04,508.686,4.37,-16.7557546,Transit
TOI-238 b,TOI-238,1.27310655,0.02119,1.5070000000000001,0.1345,3.4,0.0107,0.18,1384.0,K2V,5069.5,0.74,0.79,80.5407,4.58,-18.6066463,Transit
TOI-238 c,TOI-238,8.465651,0.0749,2.18,0.194,6.7,0.02108,0.36,696.0,K2V,5059.0,0.73,0.79,80.5407,4.58,-18.6066463,Radial Velocity
TOI-2406 b,TOI-2406,3.0766896,0.0228,2.94,0.262,,,0.26,447.0,M4 V,3100.0,0.2,0.16,55.419,5.04,-3.3720833,Transit
TOI-2411 b,TOI-2411,0.7826942,0.0144,1.68,0.15,,,,1355.0,,4099.0,0.68,0.65,59.5362,4.59,-8.7017944,Transit
TOI-2416 b,TOI-2416,8.275479,0.0831,9.864,0.88,953.48522,3.0,0.32,1080.0,,5808.0,1.24,1.12,557.733,4.3,-60.7871861,Transit
TOI-2421 b,TOI-2421,4.3474032,0.0543,10.368,0.925,105.83686,0.333,0.0,1534.0,,5607.0,1.75,1.13,327.927,4.0,-35.3909182,Transit
TOI-2427 b,TOI-2427,1.3060011,0.0202,1.8,0.161,,,,1117.0,,4072.0,0.65,0.64,28.5147,4.62,-31.3628665,Transit
TOI-244 b,TOI-244,7.3972425,0.06445,1.275,0.114,2.68,0.00843,,422.5,M2,3441.5,0.41500000000000004,0.425,22.0337,4.705,-36.7179743,Transit
TOI-2443 b,TOI-2443,15.669494,,2.773,0.247,,,,601.0,,4357.0,0.73,0.66,23.9258,4.71,1.1996757,Transit
TOI-2445 b,TOI-2445,0.3711281,0.0064,1.25,0.112,,,,1060.0,,3333.0,0.27,0.25,48.582,4.97,0.0523366,Transit
TOI-2459 b,TOI-2459,19.104718,,2.953,0.263,,,,445.0,,4195.0,0.68,0.66,36.6113,4.6,-39.3730456,Transit
TOI-2497 b,TOI-2497,10.655669,0.1166,11.142,0.994,1531.93292,4.82,0.195,1595.0,,7360.0,2.36,1.86,285.289,3.96,11.8840577,Transit
TOI-2498 b,TOI-2498,3.738252,0.0491,6.06,0.541,34.62,0.10893,0.089,1443.0,,5905.0,1.26,1.12,275.265,4.3,11.2516477,Transit
TOI-251 b,TOI-251,4.9377477,0.05741,2.74,0.244,317.83,1.0,0.0,,,5875.0,0.88,1.04,99.523,4.56,-37.2558629,Transit
TOI-2524 b,TOI-2524,7.18585,0.073,11.209,1.0,203.41018,0.64,0.0,1100.0,,5831.0,1.12,1.01,438.842,4.34,-1.9126984,Transit
TOI-2525 b,TOI-2525,23.2856,0.1511,8.676,0.774,26.69759,0.084,0.17,,K8 V,5096.0,0.79,0.85,395.398,4.58,-60.5213081,Transit
TOI-2525 c,TOI-2525,49.2519,0.249,10.133,0.904,208.81326,0.657,0.157,,K8 V,5096.0,0.79,0.85,395.398,4.58,-60.5213081,Transit
TOI-2545 b,TOI-2545,7.994037,,2.75,0.245,,,,,,5846.29,1.25,1.05,107.118,4.27,-3.4208194,Transit
TOI-2567 b,TOI-2567,5.983944,0.0672,10.929,0.975,63.88351,0.201,0.0,1352.0,,5611.0,1.69,1.13,504.775,4.04,66.3479375,Transit
TOI-257 b,TOI-257,18.387932999999997,0.1528,7.163,0.639,43.86032,0.138,0.0,1027.0,,6095.0,1.87,1.41,76.9028,4.04,-50.8322632,Transit
TOI-2570 b,TOI-2570,2.9887615,0.04145,13.641,1.217,260.61929,0.82,0.0,1431.0,,5771.0,1.09,1.06,361.857,4.38,32.0840435,Transit
TOI-2583 A b,TOI-2583 A,4.5207265,0.0571,14.46,1.29,79.4571,0.25,0.0,1456.0,,5936.0,1.48,1.22,566.189,4.18,45.3368996,Transit
TOI-2587 A b,TOI-2587 A,5.45664,0.0635,12.072,1.077,69.28659,0.218,0.0,1445.0,,5760.0,1.73,1.15,373.675,4.02,-1.073333,Transit
TOI-2589 b,TOI-2589,61.6277,0.3,12.106,1.08,1112.39942,3.5,0.522,592.0,,5579.0,1.07,0.93,200.273,4.35,-37.230948,Transit
TOI-262 b,TOI-262,11.14529,0.163,2.07,0.185,,,,584.0,K0 V,5310.0,0.85,0.91,43.932,4.54,-31.0706272,Transit
TOI-2641 b,TOI-2641,4.880974,0.0607,18.103,1.615,122.68177,0.386,0.18,1387.0,F9 V,6100.0,1.34,1.16,344.045,4.2,-42.7321394,Transit
TOI-2669 b,TOI-2669,6.2034,,19.728,1.76,193.87533,0.61,0.09,,,4800.0,4.1,1.19,393.443,3.29,-13.3125792,Transit
TOI-269 b,TOI-269,3.69771295,0.0345,2.77,0.247,8.8,0.02769,0.425,531.0,M2 V,3514.0,0.4,0.39,57.0225,4.83,-54.1777213,Transit
TOI-270 b,TOI-270,3.360129933333333,0.031285,1.2265000000000001,0.1095,1.58,0.00497,0.017,554.5,M3.0 V,3426.0,0.38000000000000006,0.39666666666666667,22.4793,4.87,-51.95739369999999,Transit
TOI-270 c,TOI-270,5.6604399,0.04623,2.3875,0.213,6.15,0.01935,0.0135,456.0,M3.0 V,3426.0,0.38000000000000006,0.39666666666666667,22.4793,4.87,-51.95739369999999,Transit
TOI-270 d,TOI-270,11.37985525,0.0727,2.151,0.19166666666666665,4.78,0.01504,0.010666666666666666,363.5,M3.0 V,3426.0,0.38,0.39666666666666667,22.4793,4.87,-51.9573937,Transit
TOI-277 b,TOI-277,3.994,0.0269,2.65,0.236,,,,,,4031.0,0.36,0.16,64.6692,4.58,-20.9532772,Transit
TOI-2796 b,TOI-2796,4.8084983,0.0569,17.262,1.54,139.8445,0.44,0.0,1205.0,,5764.0,1.07,1.06,350.343,4.4,0.8962788,Transit
TOI-2803 A b,TOI-2803 A,1.96229325,0.03185,18.114,1.616,309.8827,0.975,0.0,1893.0,,6280.0,1.25,1.12,494.818,4.3,-23.4924956,Transit
TOI-2818 b,TOI-2818,4.039709,0.0493,15.278,1.363,225.65817,0.71,0.0,1376.0,,5721.0,1.23,0.98,312.674,4.25,-35.1167104,Transit
TOI-2842 b,TOI-2842,3.5514058,0.0475,12.845,1.146,117.59651,0.37,0.0,1471.0,,5910.0,1.26,1.14,460.995,4.29,-10.63934,Transit
TOI-2977 b,TOI-2977,2.3505614,0.03386,13.159,1.174,533.95172,1.68,0.0,1544.0,,5691.0,1.07,0.94,,4.35,-60.3574758,Transit
TOI-3023 b,TOI-3023,3.9014971,0.0505,16.432,1.466,197.05361,0.62,0.0,1596.0,,5760.0,1.67,1.12,389.916,4.05,-72.3567044,Transit
TOI-3082 b,TOI-3082,1.926907,,3.662,0.327,,,,1033.0,,4263.0,0.68,0.66,113.048,4.62,-19.2189845,Transit
TOI-3235 b,TOI-3235,2.59261842,0.02709,11.4,1.017,211.35589,0.665,0.029,604.0,M V,3388.8,0.37,0.39,72.811,4.9,-46.0665139,Transit
TOI-332 b,TOI-332,0.777038,0.0159,3.2,0.285,57.2,0.17997,0.0,1871.0,K0 V,5251.0,0.87,0.88,222.852,4.46,-44.8764852,Transit
TOI-3331 A b,TOI-3331 A,2.0180231,0.03144,12.98,1.158,721.47048,2.27,0.0,1488.0,,5609.0,0.95,1.02,217.193,4.49,-34.107171,Transit
TOI-3362 b,TOI-3362,18.09547,0.153,12.801,1.142,1598.35906,5.029,0.815,,,6532.0,1.83,1.45,366.987,4.07,-56.8431169,Transit
TOI-3364 b,TOI-3364,5.8768918,0.0675,12.229,1.091,530.77344,1.67,0.0,1264.0,,5706.0,1.42,1.19,277.899,4.21,-49.3352226,Transit
TOI-3540 A b,TOI-3540 A,3.119999,0.04289,23.539,2.1,375.03752,1.18,0.0,1498.0,,5810.0,1.23,1.08,,4.29,28.1794996,Transit
TOI-3629 b,TOI-3629,3.9365544000000003,0.042469999999999994,8.295,0.74,79.93384499999999,0.2515,0.053000000000000005,700.5,M1,3867.5,0.605,0.635,130.091,4.67,39.3142556,Transit
TOI-3688 A b,TOI-3688 A,3.246075,0.0456,13.081,1.167,311.47184,0.98,0.0,1534.0,,5950.0,1.3,1.2,396.378,4.29,54.8512152,Transit
TOI-3693 b,TOI-3693,9.088516,0.0813,12.599,1.124,324.18498,1.02,0.0,801.0,,5321.0,0.79,0.87,176.436,4.58,51.3038918,Transit
TOI-3714 b,TOI-3714,2.15484851,0.02665,11.2315,1.002,220.73182500000001,0.6944999999999999,0.0385,757.0,M2,3656.0,0.505,0.525,112.71,4.755,39.4580035,Transit
TOI-3757 b,TOI-3757,3.438753,0.03845,12.0,1.071,85.3,0.26838,0.14,759.0,M0 V,3913.0,0.62,0.64,181.139,4.68,55.0199793,Transit
TOI-3785 b,TOI-3785,4.6747373,0.043,5.14,0.459,14.95,0.04704,0.11,582.0,M2 V,3576.0,0.5,0.52,79.7634,4.75,63.0780768,Transit
TOI-3807 b,TOI-3807,2.8989727,0.0421,18.495,1.65,330.54154,1.04,0.0,1646.0,,5772.0,1.47,1.18,421.745,4.17,69.0741284,Transit
TOI-3819 b,TOI-3819,3.2443141,0.04611,13.137,1.172,352.78953,1.11,0.0,1633.0,,5859.0,1.54,1.24,558.141,4.16,29.3886446,Transit
TOI-3884 b,TOI-3884,4.5445697,0.0354,6.0,0.535,16.5,0.05191,0.32,463.0,M4,3269.0,0.3,0.28,43.1448,4.92,12.5070258,Transit
TOI-3912 b,TOI-3912,3.4936264,0.0463,14.28,1.274,129.03833,0.406,0.0,1512.0,,5725.0,1.39,1.09,465.992,4.19,24.0765639,Transit
TOI-3976 A b,TOI-3976 A,6.607662,0.0743,12.274,1.095,55.61997,0.175,0.0,1295.0,,5975.0,1.5,1.25,516.087,4.18,44.2743223,Transit
TOI-3984 A b,TOI-3984 A,4.353326,0.041,7.9,0.71,44.0,0.14,0.23,563.0,M4+/-0.5,3476.0,0.47,0.49,108.883,4.81,36.7869747,Transit
TOI-4010 b,TOI-4010,1.348335,0.0229,3.02,0.269,11.0,0.03461,0.03,1441.0,K V,4960.0,0.83,0.88,177.504,4.54,66.0722009,Transit
TOI-4010 c,TOI-4010,5.414654,0.058,5.93,0.529,20.31,0.0639,0.03,907.0,K V,4960.0,0.83,0.88,177.504,4.54,66.0722009,Transit
TOI-4010 d,TOI-4010,14.70886,0.113,6.18,0.551,38.15,0.12003,0.07,650.0,K V,4960.0,0.83,0.88,177.504,4.54,66.0722009,Transit
TOI-4010 e,TOI-4010,762.0,1.57,,,692.0,2.17728,0.26,174.0,K V,4960.0,0.83,0.88,177.504,4.54,66.0722009,Radial Velocity
TOI-4087 b,TOI-4087,3.1774835,0.04469,13.047,1.164,232.01474,0.73,0.0,1458.0,,6060.0,1.11,1.18,301.676,4.42,83.3727061,Transit
TOI-411 b,HD 22946,4.040298,0.055035,1.541,0.1375,13.71,0.04314,0.126,1309.5,F7/F8V,6104.5,1.1400000000000001,1.1,62.7792,4.365,-42.7630276,Transit
TOI-411 c,HD 22946,9.5730895,0.0978,2.534,0.22599999999999998,9.72,0.03058,0.16,982.0,F7/F8V,6104.5,1.1400000000000001,1.1,62.7792,4.365,-42.7630276,Transit
TOI-4127 b,TOI-4127,56.39879,0.3081,12.285,1.096,731.00534,2.3,0.7471,605.0,F V,6096.0,1.29,1.23,319.632,4.26,72.4149297,Transit
TOI-4137 b,TOI-4137,3.8016122,0.05222,13.574,1.211,457.67291,1.44,0.0,1570.0,,6202.0,1.44,1.31,334.993,4.24,70.391079,Transit
TOI-4145 A b,TOI-4145 A,4.0664428,0.04823,13.305,1.187,136.66622,0.43,0.0,1074.0,,5281.0,0.86,0.91,205.387,4.53,80.2673838,Transit
TOI-4184 b,TOI-4184,4.9019804,0.0336,2.43,0.217,,,,412.0,M5.5+/-0.5,3238.0,0.23,0.21,69.3649,5.01,-79.4147039,Transit
TOI-4201 b,TOI-4201,3.5819186666666667,0.039560000000000005,13.010333333333334,1.1606666666666665,810.0111533333334,2.5483333333333333,0.062,738.0,M1.0+/-0.5,3880.0,0.6233333333333334,0.6233333333333334,189.011,4.6499999999999995,-13.461371,Transit
TOI-421 b,TOI-421,5.19672,0.056,2.68,0.239,7.17,0.02256,0.163,981.0,G9 V,5325.0,0.87,0.85,74.7969,4.49,-14.2767404,Transit
TOI-421 c,TOI-421,16.067860500000002,0.1189,5.09,0.454,16.42,0.05166,0.152,674.0,G9 V,5325.0,0.87,0.85,74.7969,4.49,-14.2767404,Transit
TOI-4308 b,TOI-4308,9.151201,,2.419,0.216,,,,763.0,,5243.0,0.79,0.9,108.932,4.59,-43.5623642,Transit
TOI-431 b,TOI-431,0.4900495,0.0113,1.28,0.114,3.07,0.00966,0.0,1862.0,,4850.0,0.73,0.78,32.5686,4.6,-26.7238698,Transit
TOI-431 c,TOI-431,4.8494,0.052,,,2.83,0.0089,0.0,867.0,,4850.0,0.73,0.78,32.5686,4.6,-26.7238698,Radial Velocity
TOI-431 d,TOI-431,12.46102565,0.098,3.29,0.294,9.9,0.03115,0.0,633.0,,4850.0,0.73,0.78,32.5686,4.6,-26.7238698,Transit
TOI-4329 b,TOI-4329,2.9223,,16.813,1.5,143.02278,0.45,0.068,,,6000.0,2.31,1.54,717.128,3.9,71.1316048,Transit
TOI-4336 A b,TOI-4336 A,16.336334,0.0872,2.12,0.189,,,,308.0,M3.5+/-0.5,3298.0,0.33,0.33,22.5455,4.93,-40.3373505,Transit
TOI-4342 b,TOI-4342,5.5382498,0.05251,2.266,0.202,,,,634.0,M0 V,3901.0,0.6,0.63,61.5204,4.69,-77.9791468,Transit
TOI-4342 c,TOI-4342,10.688716,0.0814,2.415,0.215,,,,509.0,M0 V,3901.0,0.6,0.63,61.5204,4.69,-77.9791468,Transit
TOI-4377 b,TOI-4377,4.378081,0.0579,15.11,1.348,304.16179,0.957,0.045,,,4974.0,3.52,1.36,455.82,3.39,-82.2213501,Transit
TOI-4406 b,TOI-4406,30.08364,0.201,11.209,1.0,95.34852,0.3,0.15,904.0,,6219.0,1.29,1.19,261.834,4.29,-56.9253875,Transit
TOI-4438 b,TOI-4438,7.44628,0.0534,2.52,0.225,5.4,0.01699,0.14,435.0,M3.5 V,3422.0,0.37,0.37,30.0346,4.68,35.5948992,Transit
TOI-444 b,TOI-444,17.9636,0.133,2.77,0.247,,,,609.0,K1/2 V,5225.0,0.78,0.96,57.3973,4.64,-26.7664071,Transit
TOI-4463 A b,TOI-4463 A,2.8807198,0.04036,13.26,1.183,252.35576,0.794,0.0,1395.0,,5640.0,1.06,1.06,173.117,4.41,18.7299522,Transit
TOI-4479 b,TOI-4479,1.1589,0.0164,2.82,0.252,,,,861.0,M3.0,3400.0,0.45,0.45,80.6532,4.5,24.6536739,Transit
TOI-451 b,TOI-451,1.858703,0.0283,1.91,0.17,,,0.0,1491.0,,5550.0,0.88,0.95,123.739,,-37.93973,Transit
TOI-451 c,TOI-451,9.192461999999999,0.0823,3.1,0.277,,,0.0,875.0,,5550.0,0.88,0.95,123.739,,-37.93973,Transit
TOI-451 d,TOI-451,16.3649485,0.1208,4.07,0.363,,,0.0,722.0,,5550.0,0.88,0.95,123.739,,-37.93973,Transit
TOI-4515 b,TOI-4515,15.266446,0.118,12.17,1.086,637.0,2.005,0.461,705.0,G8/G9,5433.0,0.86,0.95,193.499,4.48,21.5130638,Transit
TOI-4551 b,TOI-4551,9.95581,0.0994,11.859,1.058,473.56433,1.49,0.101,,,4896.0,3.55,1.31,215.986,3.48,-25.8278531,Transit
TOI-4559 b,TOI-4559,3.965991,0.0359,1.415,0.126,,,,554.0,,3558.0,0.37,0.39,31.6354,4.88,-30.0141252,Transit
TOI-4562 b,TOI-4562,225.11781,0.768,12.53,1.118,732.0,2.3,0.76,318.0,F7 V,6096.0,1.15,1.19,339.605,4.39,-63.5177788,Transit
TOI-4582 b,TOI-4582,31.034,,10.536,0.94,168.44906,0.53,0.51,,,5190.0,2.5,1.34,383.846,3.77,68.8656263,Transit
TOI-4600 b,TOI-4600,82.6869,0.349,6.8,0.607,959.84179,3.02,0.25,347.0,K V,5170.0,0.81,0.89,216.056,4.57,64.5661727,Transit
TOI-4600 c,TOI-4600,482.8191,1.152,9.42,0.841,2946.26933,9.27,0.21,191.0,K V,5170.0,0.81,0.89,216.056,4.57,64.5661727,Transit
TOI-4603 b,TOI-4603,7.24599,0.0888,11.68,1.042,4096.80817,12.89,0.325,1677.0,F,6264.0,2.74,1.76,225.643,3.81,21.2942417,Transit
TOI-4633 c,TOI-4633,271.9445,0.847,3.2,0.285,123.0,0.387,0.117,,G V,5800.0,1.05,1.1,95.2016,,62.475548,Transit
TOI-4641 b,TOI-4641,22.09341,0.173,8.183,0.73,1229.99594,3.87,0.074,,,6560.0,1.72,1.41,86.3501,4.11,25.3335334,Transit
TOI-470 b,TOI-470,12.19148,0.119,4.34,0.387,,,,660.0,G,5190.0,0.83,0.87,130.46,4.54,-25.0314111,Transit
TOI-4791 b,TOI-4791,4.28088,0.0555,12.442,1.11,734.18362,2.31,0.0,1472.0,,6058.0,1.41,1.24,328.802,4.23,-19.8289392,Transit
TOI-481 b,TOI-481,10.331140900000001,0.097,11.097,0.99,486.2799,1.53,0.153,1370.0,G,5735.0,1.66,1.14,179.366,4.06,-57.384998,Transit
TOI-4860 b,TOI-4860,1.5227593449999999,0.018265,8.587,0.763,149.822515,0.47150000000000003,0.079,659.0,M3.5 V,3325.0,0.355,0.34,80.1423,4.87,-13.1748411,Transit
TOI-500 b,TOI-500,0.54816745,0.012345,1.1629999999999998,0.1035,1.42,0.00447,0.063,1655.0,K6 V,4530.5,0.7150000000000001,0.81,47.3924,4.625,-47.5878156,Transit
TOI-500 c,TOI-500,6.6356,,,,5.03,0.01583,0.072,,K6 V,4440.0,0.68,0.74,47.3924,4.62,-47.5878156,Radial Velocity
TOI-500 d,TOI-500,26.233,,,,33.12,0.10421,0.016,,K6 V,4440.0,0.68,0.74,47.3924,4.62,-47.5878156,Radial Velocity
TOI-500 e,TOI-500,61.3,,,,15.05,0.04735,0.073,,K6 V,4440.0,0.68,0.74,47.3924,4.62,-47.5878156,Radial Velocity
TOI-5126 b,TOI-5126,5.4588385,0.06519,4.74,0.423,,,0.0,1442.0,F V,6150.0,1.24,1.24,160.414,4.22,18.6340631,Transit
TOI-5126 c,TOI-5126,17.8999,0.1439,3.86,0.344,,,0.0,971.0,F V,6150.0,1.24,1.24,160.414,4.22,18.6340631,Transit
TOI-5153 b,TOI-5153,20.33003,0.158,11.882,1.06,1036.12061,3.26,0.091,906.0,F8 V,6300.0,1.4,1.24,390.484,4.3,-19.9534443,Transit
TOI-5174 b,TOI-5174,12.214286,,5.351,0.477,,,,,,5643.77,1.09,1.0,197.243,4.36,-2.0233506,Transit
TOI-519 b,TOI-519,1.2652326933333333,0.014793333333333334,11.802999999999999,1.053,1587.8781533333333,4.9959999999999996,0.189,733.6666666666666,M V,3342.0,0.36000000000000004,0.36000000000000004,115.557,4.885,-19.6627918,Transit
TOI-5205 b,TOI-5205,1.630757,0.0199,11.6,1.03,343.0,1.08,0.02,737.0,M4.0,3430.0,0.39,0.39,86.4493,4.84,24.360977,Transit
TOI-5238 b,TOI-5238,4.872171,,5.22,0.466,,,,,,5631.0,1.02,1.0,290.646,4.42,68.859472,Transit
TOI-5293 A b,TOI-5293 A,2.930289,0.034,11.9,1.06,170.4,0.54,0.38,675.0,M3+/-1,3586.0,0.52,0.54,162.229,4.77,-2.0450945,Transit
TOI-530 b,TOI-530,6.3875931,0.052,9.303,0.83,127.13136,0.4,0.0,565.0,M0.5 V,3659.0,0.54,0.53,148.762,4.7,12.8815784,Transit
TOI-532 b,TOI-532,2.3266508,0.0296,5.82,0.519,61.5,0.1935,0.0,867.0,,3927.0,0.61,0.64,135.047,4.67,11.5626373,Transit
TOI-5344 b,TOI-5344,3.792622,0.040205000000000005,10.152,0.9079999999999999,132.97265,0.416,0.056999999999999995,684.0,,3758.5,0.575,0.6,138.367,4.6850000000000005,20.9151568,Transit
TOI-5398 b,TOI-5398,10.590735,0.098,10.9785,0.9795,58.7,0.18469,0.13,947.0,G V,6008.55,1.05,1.13,130.855,4.44,36.3294345,Transit
TOI-5398 c,TOI-5398,4.77271,0.057,3.52,0.314,11.8,0.03713,0.14,1242.0,G V,6000.0,1.05,1.15,130.855,4.44,36.3294345,Transit
TOI-540 b,TOI-540,1.2391486,0.01223,0.903,0.081,,,0.0,611.0,M V,3216.0,0.19,0.16,14.0022,,-47.9375391,Transit
TOI-544 b,TOI-544,1.5483514999999999,0.0238,2.024,0.1805,2.89,0.00909,0.0,1040.5,,4269.0,0.64,0.74,41.1166,4.705,-0.3428983,Transit
TOI-544 c,TOI-544,50.089,,,,21.5,0.06765,0.32,,,4169.0,0.62,0.63,41.1166,4.68,-0.3428983,Radial Velocity
TOI-5542 b,TOI-5542,75.12375,0.332,11.31,1.009,419.5335,1.32,0.018,441.0,G3 V,5700.0,1.06,0.89,348.849,4.2,-61.1354659,Transit
TOI-558 b,TOI-558,14.574071,0.1291,12.173,1.086,1147.36055,3.61,0.298,1061.0,F V,6466.0,1.5,1.35,402.63,4.22,-58.0246828,Transit
TOI-559 b,TOI-559,6.9839095,0.0723,12.229,1.091,1910.14873,6.01,0.151,1180.0,G V,5925.0,1.23,1.03,233.266,4.27,-31.1629951,Transit
TOI-561 b,TOI-561,0.44657215,0.0105975,1.417,0.12625,2.2575000000000003,0.0071025,0.0,2395.0,G9 V,5369.75,0.8374999999999999,0.805,85.799,4.4925,6.216103,Transit
TOI-561 c,TOI-561,10.7788822,0.0885725,2.8995,0.259,6.0975,0.019185,0.0375,830.0,G9 V,5386.8,0.8400000000000001,0.8019999999999999,85.799,4.4879999999999995,6.216103,Transit
TOI-561 d,TOI-561,25.6816,0.15796666666666667,2.723333333333333,0.24333333333333332,12.433333333333332,0.039119999999999995,0.0865,598.0,G9 V,5384.333333333333,0.84,0.8033333333333333,85.79900000000002,4.489999999999999,6.216103,Transit
TOI-561 e,TOI-561,77.09666666666668,0.3284666666666667,2.59,0.23066666666666666,14.066666666666668,0.044256666666666666,0.07,415.0,G9 V,5384.333333333333,0.84,0.8033333333333333,85.79900000000002,4.489999999999999,6.216103,Transit
TOI-564 b,TOI-564,1.6511441,0.02734,11.433,1.02,464.98529,1.463,0.072,1714.0,,5640.0,1.09,1.0,199.581,4.36,-16.0363275,Transit
TOI-5678 b,TOI-5678,47.73022,0.249,4.91,0.438,20.0,0.06293,0.14,513.0,G7 V,5485.0,0.94,0.91,165.393,4.34,-34.1984808,Transit
